,Date,Open,High,Low,Close,Adj Close,Volume
6979,2008-08-11,24.295713,25.214285,24.238571,24.794285000000002,16.603811,222826100.0
6980,2008-08-12,24.788572,25.612858,24.787144,25.247142999999998,16.907073999999998,209069700.0
6981,2008-08-13,25.425714000000003,25.714285,25.128571,25.614286,17.152936999999998,210586600.0
6982,2008-08-14,25.475714,25.778572,25.405714,25.617144,17.15485,177825200.0
6983,2008-08-15,25.577143,25.678572,25.007143,25.105715,16.812365,177062900.0
6984,2008-08-18,25.081429,25.401428,24.831429,25.055714000000002,16.778876999999998,138003600.0
6985,2008-08-19,24.934286,25.295713,24.544285000000002,24.790001,16.600939,154051100.0
6986,2008-08-20,24.967142000000003,25.277143,24.801428,25.120001000000002,16.821934,126737800.0
6987,2008-08-21,24.924286,25.064285,24.555714000000002,24.898571,16.673648999999997,134936200.0
6988,2008-08-22,25.117144,25.357143,25.081429,25.255714,16.912815,109902800.0
6989,2008-08-25,25.164285999999997,25.175714000000003,24.522858,24.65,16.507187,121106300.0
6990,2008-08-26,24.68,24.982857,24.658571,24.805714000000002,16.611465,111387500.0
6991,2008-08-27,24.758572,25.108572,24.598572,24.952858,16.710001000000002,119445200.0
6992,2008-08-28,25.040001,25.178572,24.678572,24.82,16.621029,107846200.0
6993,2008-08-29,24.70857,24.785715,24.148571,24.218571,16.218275,149822400.0
6994,2008-09-02,24.628571,24.785715,23.571428,23.741428,15.898748000000001,195190800.0
6995,2008-09-03,23.834286,24.097143,23.428572,23.851429,15.972415,183708700.0
6996,2008-09-04,23.694285999999998,23.987143,22.972857,23.031429,15.423292000000002,185846500.0
6997,2008-09-05,22.655714,23.200001,22.521429,22.882856,15.323796,196721000.0
6998,2008-09-08,23.51,23.555714000000002,21.637142,22.559998999999998,15.107591000000001,261494800.0
6999,2008-09-09,22.408571,22.851429,21.398571,21.668571,14.510637,311256400.0
7000,2008-09-10,21.76,22.141428,21.257143,21.658571,14.503941000000001,243285700.0
7001,2008-09-11,21.168571,21.855715,20.857143,21.807142000000002,14.603432000000002,242783800.0
7002,2008-09-12,21.558571,21.558571,20.928572,21.277143,14.248510999999999,198256800.0
7003,2008-09-15,20.290001,21.098572,20.051428,20.051428,13.427694,230158600.0
7004,2008-09-16,19.122857999999997,20.357143,18.878571,19.982857,13.381778,299959100.0
7005,2008-09-17,19.784285999999998,19.787144,18.261429,18.261429,12.229001,300113800.0
7006,2008-09-18,18.652857,19.347143,17.24,19.155714,12.827867999999999,419063400.0
7007,2008-09-19,20.371429,20.6,19.472857,20.129998999999998,13.480309,357718900.0
7008,2008-09-22,19.991428,20.035715,18.665714,18.721428,12.537044999999999,214178300.0
7009,2008-09-23,18.835714000000003,19.4,18.094286,18.120001000000002,12.134293,320091100.0
7010,2008-09-24,18.181429,18.707144,17.878571,18.387142,12.313183,261753800.0
7011,2008-09-25,18.542856,19.255714,18.360001,18.847143,12.621229,251511400.0
7012,2008-09-26,17.844286,18.542856,17.571428,18.32,12.268224,281612800.0
7013,2008-09-29,17.088572,17.097143,14.37,15.037142999999999,10.069815,655514300.0
7014,2008-09-30,15.464285999999998,16.428572,15.185715,16.237143,10.873411,406670600.0
7015,2008-10-01,15.988570999999999,16.051428,15.341429000000002,15.588572000000001,10.439086,324121000.0
7016,2008-10-02,15.43,15.541429,14.285714000000002,14.3,9.57618,402341100.0
7017,2008-10-03,14.857142000000001,15.214285999999998,13.521428,13.867142999999999,9.286309,573599600.0
7018,2008-10-06,13.137143,14.111428,12.505714,14.02,9.388672999999999,526854300.0
7019,2008-10-07,14.354285,14.5,12.707142999999999,12.737143,8.529592,469693000.0
7020,2008-10-08,12.272857,13.761429000000001,12.24,12.827143,8.589861,551935300.0
7021,2008-10-09,13.335714000000001,13.685715,12.371428,12.677143,8.489409,404345900.0
7022,2008-10-10,12.242857,14.285714000000002,12.142858,13.828570999999998,9.260477,554824900.0
7023,2008-10-13,14.935715,15.79,14.431429000000001,15.751429000000002,10.548147,384769000.0
7024,2008-10-14,16.608572,16.628571,14.734285,14.868571,9.95693,495248600.0
7025,2008-10-15,14.834285999999999,15.285714000000002,13.984285,13.992857,9.370496000000001,396043900.0
7026,2008-10-16,14.252857,14.775714,13.105714,14.555715,9.747419,495130300.0
7027,2008-10-17,14.228572,14.577143,12.27,13.914285999999999,9.317881,440556900.0
7028,2008-10-20,14.254285999999999,14.29,13.377142999999998,14.062857000000001,9.417373,387292500.0
7029,2008-10-21,13.85,13.985714000000002,13.022857,13.07,8.752493,548415000.0
7030,2008-10-22,13.91,14.464285999999998,13.275714,13.838572000000001,9.267177,562202200.0
7031,2008-10-23,13.787142999999999,14.178572,13.128572,14.032857,9.397283999999999,418857600.0
7032,2008-10-24,12.904285,13.985714000000002,12.872857000000002,13.768572,9.220303999999999,397514600.0
7033,2008-10-27,13.581429,13.947142999999999,13.122857000000002,13.155714000000001,8.809892999999999,302192800.0
7034,2008-10-28,13.632857000000001,14.357142000000001,13.195714,14.272857,9.558002,408533300.0
7035,2008-10-29,14.408570999999998,15.648570999999999,14.277142999999999,14.935715,10.001891,487744600.0
7036,2008-10-30,15.461429,16.027143,15.372857000000002,15.862857,10.622765,409522400.0
7037,2008-10-31,15.342857,15.825714000000001,15.02,15.37,10.292717999999999,414939000.0
7038,2008-11-03,15.132857000000001,15.585714000000001,14.98,15.28,10.232448,264484500.0
7039,2008-11-04,15.712857000000001,15.97,15.238570999999999,15.855714,10.617982000000001,349670300.0
7040,2008-11-05,15.558572,15.674285999999999,14.712857000000001,14.757143,9.882308,314113800.0
7041,2008-11-06,14.435715,14.682858,14.0,14.157143,9.480512,329768600.0
7042,2008-11-07,14.177143,14.264285999999998,13.674285999999999,14.034285999999998,9.398239,273813400.0
7043,2008-11-10,14.31,14.342857,13.5,13.697142999999999,9.172466,280955500.0
7044,2008-11-11,13.544285999999998,13.881429,13.18,13.538571,9.066278,306134500.0
7045,2008-11-12,13.204285999999998,13.32,12.858571000000001,12.874286,8.62143,294744100.0
7046,2008-11-13,12.838572000000001,13.777142999999999,12.288571000000001,13.777142999999999,9.22604,463521800.0
7047,2008-11-14,13.394286,13.427143,12.857142,12.891428999999999,8.632909,351316700.0
7048,2008-11-17,12.64,12.935715,12.465714,12.591429,8.432014,290631600.0
7049,2008-11-18,12.805715,12.998571,12.408571,12.844286,8.601339,302423800.0
7050,2008-11-19,12.777142999999999,13.082857,12.315714,12.327143,8.255028,292975200.0
7051,2008-11-20,12.177143,12.35,11.428572,11.498571,7.700166,429203600.0
7052,2008-11-21,11.704286,12.017142999999999,11.305715,11.797143,7.900108,392317800.0
7053,2008-11-24,12.172857,13.541429,12.12,13.278571,8.892167,360564400.0
7054,2008-11-25,13.518572,13.53,12.594286,12.971428999999999,8.686484,308823200.0
7055,2008-11-26,12.845715,13.607142000000001,12.835714,13.571428,9.088281,224959000.0
7056,2008-11-28,13.528571,13.537142999999999,13.122857000000002,13.238570999999999,8.865378999999999,74443600.0
7057,2008-12-01,13.042857000000001,13.181429000000001,12.702857,12.704286,8.507588,230941900.0
7058,2008-12-02,12.861428,13.235714000000002,12.357142,13.21,8.846247,287180600.0
7059,2008-12-03,12.771428,13.747143,12.685715,13.7,9.174377999999999,334670000.0
7060,2008-12-04,13.49,13.601429000000001,12.722857000000001,13.058572,8.744838,272842500.0
7061,2008-12-05,12.907143,13.498570999999998,12.694285,13.428572,8.992613,260948800.0
7062,2008-12-08,13.897142,14.4,13.685715,14.245714000000001,9.539826,296285500.0
7063,2008-12-09,14.005714000000001,14.8,13.887143,14.294285999999998,9.572351,300874000.0
7064,2008-12-10,13.981428,14.212857000000001,13.785714000000002,14.03,9.39537,234511900.0
7065,2008-12-11,13.907143,14.462857000000001,13.547143,13.571428,9.088281,260154300.0
7066,2008-12-12,13.257143,14.142857999999999,13.218572,14.038571,9.401108,260293600.0
7067,2008-12-15,13.712857000000001,13.744285999999999,13.285714000000002,13.535714000000002,9.064364,222939500.0
7068,2008-12-16,13.425714000000001,13.782857,13.25,13.632857000000001,9.129417,273376600.0
7069,2008-12-17,13.004286,13.014286,12.574286,12.737143,8.529592,323465100.0
7070,2008-12-18,12.758572000000001,12.975715,12.634286,12.775714,8.555419,214354000.0
7071,2008-12-19,12.848572,12.991427999999999,12.685715,12.857142,8.609949,200480000.0
7072,2008-12-22,12.86,12.861428,12.098572,12.248571,8.202415,211185100.0
7073,2008-12-23,12.41,12.552857000000001,12.271428,12.34,8.263639,158757900.0
7074,2008-12-24,12.305715,12.321428,12.078571,12.148571,8.135448,67833500.0
7075,2008-12-26,12.377142999999998,12.488571,12.177143,12.258572000000001,8.20911,77081200.0
7076,2008-12-29,12.36,12.517142999999999,12.152857000000001,12.372857000000002,8.285642,171500000.0
7077,2008-12-30,12.488571,12.578571,12.102858,12.327143,8.255028,241900400.0
7078,2008-12-31,12.281428,12.534286,12.191428,12.192857,8.165102000000001,151885300.0
7079,2009-01-02,12.268572,13.005714,12.165714,12.964286,8.6817,186503800.0
7080,2009-01-05,13.31,13.74,13.244285999999999,13.511429000000001,9.0481,295402100.0
7081,2009-01-06,13.707142999999999,13.881429,13.198571,13.288571,8.898861,322327600.0
7082,2009-01-07,13.115714,13.214285999999998,12.894286,13.001429,8.706572999999999,188262200.0
7083,2009-01-08,12.918571,13.307143,12.862857,13.242857,8.868249,168375200.0
7084,2009-01-09,13.315714000000002,13.34,12.877142999999998,12.94,8.665438,136711400.0
7085,2009-01-12,12.922857,12.998571,12.507143,12.665714,8.481759,154429100.0
7086,2009-01-13,12.605714,12.82,12.335714,12.53,8.390878,199599400.0
7087,2009-01-14,12.32,12.464286,12.102858,12.19,8.163188,255416000.0
7088,2009-01-15,11.51,12.017142999999999,11.435715,11.911427999999999,7.976638,457908500.0
7089,2009-01-16,12.042857000000001,12.054286,11.485714,11.761429,7.876194,261906400.0
7090,2009-01-20,11.704286,11.714286,11.171429,11.171429,7.481089999999999,229978700.0
7091,2009-01-21,11.341429,11.84,11.33,11.832857,7.924025,272317500.0
7092,2009-01-22,12.577143,12.857142,12.26,12.622857000000002,8.453057000000001,352382100.0
7093,2009-01-23,12.402857000000001,12.838572000000001,12.357142,12.622857000000002,8.453057000000001,190942500.0
7094,2009-01-26,12.694285,12.995714,12.614285,12.805715,8.575510000000001,173059600.0
7095,2009-01-27,12.884286,13.078571,12.82,12.961428999999999,8.679787,154509600.0
7096,2009-01-28,13.16,13.571428,13.071428,13.457142999999999,9.011747999999999,215351500.0
7097,2009-01-29,13.298572,13.477143,13.228572,13.285714000000002,8.896948,148182300.0
7098,2009-01-30,13.228572,13.374285999999998,12.858571000000001,12.875714,8.622389,162869700.0
7099,2009-02-02,12.728572,13.142857999999999,12.7,13.072857,8.754407,139561800.0
7100,2009-02-03,13.131429,13.34,12.897142,13.282857,8.895037,149827300.0
7101,2009-02-04,13.317142,13.75,13.3,13.364285,8.949565,202105400.0
7102,2009-02-05,13.252857,13.892857999999999,13.231428,13.78,9.227953,187311600.0
7103,2009-02-06,13.86,14.285714000000002,13.857142000000001,14.245714000000001,9.539826,171802400.0
7104,2009-02-09,14.285714000000002,14.714285999999998,14.214285999999998,14.644286,9.806736,178752700.0
7105,2009-02-10,14.475715,14.644286,13.865714,13.975715,9.359016,212265200.0
7106,2009-02-11,13.767142999999999,14.044285999999998,13.681429000000001,13.831429,9.262394,168743400.0
7107,2009-02-12,13.69,14.25,13.69,14.181429000000001,9.496775,204297100.0
7108,2009-02-13,14.141429,14.277142999999999,14.017142999999999,14.165714000000001,9.486253,152244400.0
7109,2009-02-17,13.838572000000001,13.862857,13.468572,13.504285999999999,9.043318,169559600.0
7110,2009-02-18,13.578570999999998,13.692857,13.245714000000001,13.481428,9.02801,171194800.0
7111,2009-02-19,13.338572000000001,13.464285999999998,12.872857000000002,12.948571000000001,8.671177,230701100.0
7112,2009-02-20,12.771428,13.2,12.714286,13.028571000000001,8.724748,187579000.0
7113,2009-02-23,13.092857,13.142857999999999,12.358571000000001,12.421429,8.318168,196745500.0
7114,2009-02-24,12.492857,12.984285,12.428572,12.892858,8.633868,201776400.0
7115,2009-02-25,12.837143,13.274285,12.75,13.022857,8.720922,208263300.0
7116,2009-02-26,13.142857999999999,13.274285,12.708571000000001,12.741427999999999,8.532461,157467100.0
7117,2009-02-27,12.561428999999999,13.042857000000001,12.524285,12.758572000000001,8.543941,176664600.0
7118,2009-03-02,12.588572000000001,13.028571000000001,12.524285,12.562857000000001,8.412878,192732400.0
7119,2009-03-03,12.704286,12.962857000000001,12.554286,12.624286,8.454015,181085100.0
7120,2009-03-04,12.882857000000001,13.252857,12.778571000000001,13.024285,8.721878,185350900.0
7121,2009-03-05,12.922857,13.124285999999998,12.635715,12.691428,8.498977,176724800.0
7122,2009-03-06,12.62,12.628572,11.761429,12.185715,8.160318,252786800.0
7123,2009-03-09,12.025714,12.514286,11.795714,11.872857000000002,7.950811,174574400.0
7124,2009-03-10,12.124286,12.738571,12.051428999999999,12.661427999999999,8.478887,211064700.0
7125,2009-03-11,12.83,13.438571,12.797143,13.24,8.866334,211593200.0
7126,2009-03-12,13.271428,13.797143,13.142857999999999,13.764285999999998,9.21743,192114300.0
7127,2009-03-13,13.757143,13.885715,13.572857,13.704285999999998,9.17725,150292100.0
7128,2009-03-16,13.79,13.912857,13.454285999999998,13.631429,9.128461999999999,199311000.0
7129,2009-03-17,13.605714,14.241427999999999,13.581429,14.237143,9.534085000000001,196661500.0
7130,2009-03-18,14.272857,14.782857,14.245714000000001,14.502857,9.712025,199009300.0
7131,2009-03-19,14.55,14.742857,14.321428,14.517142999999999,9.721592999999999,125045200.0
7132,2009-03-20,14.584285999999999,14.73,14.367142999999999,14.512857,9.71872,173896800.0
7133,2009-03-23,14.672857,15.451428,14.535714000000002,15.38,10.299415,166599300.0
7134,2009-03-24,15.194285,15.634286,15.055715,15.214285999999998,10.188443,160153000.0
7135,2009-03-25,15.368571,15.48,14.837143,15.212857000000001,10.187486,161654500.0
7136,2009-03-26,15.404285,15.711429,15.368571,15.695714,10.510836,154063000.0
7137,2009-03-27,15.461429,15.504285999999999,15.2,15.264285999999998,10.221925,123218200.0
7138,2009-03-30,14.93,15.001429000000002,14.658570999999998,14.927143,9.996153999999999,125699000.0
7139,2009-03-31,15.064285,15.35,15.0,15.017142999999999,10.056421,142520000.0
7140,2009-04-01,14.87,15.571428,14.841429000000002,15.527142999999999,10.39795,147343000.0
7141,2009-04-02,15.734285,16.392857,15.682858,16.101429,10.78253,203091700.0
7142,2009-04-03,16.312857,16.59,16.217142000000003,16.57,11.096313,159060300.0
7143,2009-04-06,16.42,16.964285,16.182858,16.921429,11.331653,164516100.0
7144,2009-04-07,16.647142000000002,16.667143,16.312857,16.428572,11.001603999999999,134145200.0
7145,2009-04-08,16.49,16.684286,16.368572,16.617144,11.127883,113907500.0
7146,2009-04-09,16.917143,17.142857,16.851429,17.081429,11.4388,132689200.0
7147,2009-04-13,17.144285,17.282857999999997,17.0,17.174286,11.500981,97309100.0
7148,2009-04-14,17.081429,17.167143,16.75,16.901428,11.318257000000001,113655500.0
7149,2009-04-15,16.742857,16.892857,16.537144,16.805714000000002,11.254161,103220600.0
7150,2009-04-16,17.027143,17.592857000000002,16.969998999999998,17.35,11.618651,148361500.0
7151,2009-04-17,17.311428,17.75,17.178572,17.631428,11.807113000000001,124373900.0
7152,2009-04-20,17.389999,17.57,17.022858,17.214285,11.527766,116616500.0
7153,2009-04-21,16.984285,17.448572,16.942857999999998,17.394285,11.648308,117671400.0
7154,2009-04-22,17.518572,17.907142999999998,17.314285,17.358572,11.624393,234691800.0
7155,2009-04-23,18.088572,18.171429,17.644285,17.914285999999997,11.996531,236289200.0
7156,2009-04-24,17.805714000000002,17.877142000000003,17.567142,17.700001,11.853031,135191000.0
7157,2009-04-27,17.557142000000002,17.857143,17.522858,17.818571,11.932436000000001,120172500.0
7158,2009-04-28,17.621429,18.030001000000002,17.608572,17.700001,11.853031,113964200.0
7159,2009-04-29,17.835714000000003,18.121429,17.690001000000002,17.877142000000003,11.971655,114527700.0
7160,2009-04-30,18.031429,18.142857,17.845715,17.975714,12.037668,124622400.0
7161,2009-05-01,17.971428,18.278572,17.971428,18.177143,12.172556,99379000.0
7162,2009-05-04,18.32,18.892857,18.24,18.867144,12.634625999999999,152339600.0
7163,2009-05-05,18.821428,18.98,18.731428,18.95857,12.695851,99563800.0
7164,2009-05-06,19.047142,19.071428,18.602857999999998,18.928572,12.67576,118384700.0
7165,2009-05-07,18.904285,18.912857000000002,18.271429,18.437143,12.346669,132944000.0
7166,2009-05-08,18.434286,18.747142999999998,18.037144,18.455714999999998,12.359108,116991000.0
7167,2009-05-11,18.195715,18.70857,18.16,18.51,12.39546,101164700.0
7168,2009-05-12,18.508572,18.530001000000002,17.607143,17.774286,11.90278,152370400.0
7169,2009-05-13,17.601429,17.717142000000003,17.054285,17.07,11.431144,148992900.0
7170,2009-05-14,17.111429,17.647142000000002,17.1,17.564285,11.762147,111956600.0
7171,2009-05-15,17.474285000000002,17.802856,17.372857999999997,17.488571,11.711447,91891800.0
7172,2009-05-18,17.675714000000003,18.1,17.367144,18.092857000000002,12.116114,114710400.0
7173,2009-05-19,18.117144,18.472857,17.962856,18.207144,12.192647000000001,93105600.0
7174,2009-05-20,18.232857,18.45857,17.9,17.981428,12.041492,97146000.0
7175,2009-05-21,17.878571,18.111429,17.555714000000002,17.74,11.879819,101986500.0
7176,2009-05-22,17.721428,17.74,17.392857,17.5,11.719097999999999,74499600.0
7177,2009-05-26,17.822857,18.690001000000002,17.792856,18.682858,12.511213,159231800.0
7178,2009-05-27,18.825714,19.282857999999997,18.701429,19.007143,12.728377,161605500.0
7179,2009-05-28,19.064285,19.341429,18.861429,19.295713,12.921623,121888200.0
7180,2009-05-29,19.341429,19.414285999999997,19.121429,19.401428,12.992414,114133600.0
7181,2009-06-01,19.495714000000003,19.998571,19.428572,19.907142999999998,13.331073000000002,113124900.0
7182,2009-06-02,19.855715,20.191429,19.764286,19.927143,13.344466,114055900.0
7183,2009-06-03,20.0,20.158571,19.867144,20.135714,13.484138,141299900.0
7184,2009-06-04,20.018572,20.597143,20.005714,20.534285999999998,13.751048999999998,137658500.0
7185,2009-06-05,20.758572,20.914285999999997,20.45857,20.667143,13.840017999999999,158179000.0
7186,2009-06-08,20.545713,20.604286,19.918571,20.549999,13.761572,232913100.0
7187,2009-06-09,20.544285000000002,20.651428,20.078571,20.388571,13.65347,169241100.0
7188,2009-06-10,20.325714,20.335714000000003,19.757143,20.035715,13.417173000000002,172155900.0
7189,2009-06-11,19.935715,20.222857,19.792856,19.992857,13.388473999999999,131205900.0
7190,2009-06-12,19.83,19.871429,19.434286,19.567142,13.103387,140771400.0
7191,2009-06-15,19.43,19.561428,19.27,19.441429,13.019204,134937600.0
7192,2009-06-16,19.522858,19.781429,19.442857999999998,19.478571,13.044073,128701300.0
7193,2009-06-17,19.524286,19.635714,19.218571,19.368572,12.970413,142853200.0
7194,2009-06-18,19.444285999999998,19.714285,19.370001000000002,19.411428,12.999111,106920100.0
7195,2009-06-19,19.724285000000002,19.928572,19.557142000000002,19.925714000000003,13.343507999999998,180464200.0
7196,2009-06-22,20.095715,20.222857,19.475714,19.624287,13.141654,158728500.0
7197,2009-06-23,19.485714,19.564285,18.982857,19.144285,12.820215,176633100.0
7198,2009-06-24,19.345715,19.642857,19.265715,19.459999,13.031638000000001,121381400.0
7199,2009-06-25,19.392857,20.028572,19.315714,19.98,13.379864999999999,147361900.0
7200,2009-06-26,19.969998999999998,20.508572,19.962856,20.348572,13.626684,109846100.0
7201,2009-06-29,20.494286,20.564285,20.219998999999998,20.281429,13.581717999999999,141904000.0
7202,2009-06-30,20.368572,20.542856,20.257143,20.347143,13.625724,108556000.0
7203,2009-07-01,20.5,20.665714,20.360001,20.404285,13.663993,103544700.0
7204,2009-07-02,20.178572,20.404285,19.969998999999998,20.002857000000002,13.395171,92619800.0
7205,2009-07-06,19.814285,19.855715,19.464285,19.801428,13.260278,124672100.0
7206,2009-07-07,19.782857999999997,19.954287,19.311428,19.342857000000002,12.953192,115399200.0
7207,2009-07-08,19.417143,19.719998999999998,19.202858,19.602857999999998,13.127304999999998,143982300.0
7208,2009-07-09,19.68,19.712856,19.418571,19.48,13.045028,85756300.0
7209,2009-07-10,19.477142,19.852857999999998,19.474285000000002,19.788572,13.251672,111318900.0
7210,2009-07-13,19.934286,20.334286,19.647142000000002,20.334286,13.617115,120875300.0
7211,2009-07-14,20.290001,20.454287,20.165714,20.324285999999997,13.610417000000002,86811900.0
7212,2009-07-15,20.719998999999998,21.0,20.617144,20.982857,14.051438000000001,121396800.0
7213,2009-07-16,20.822857,21.145714,20.795713,21.074285999999997,14.112666,98392700.0
7214,2009-07-17,21.297142,21.717142000000003,21.232857,21.678572,14.517334,150538500.0
7215,2009-07-20,21.895714,22.148571,21.555714000000002,21.844286,14.628306,183881600.0
7216,2009-07-21,21.898571,21.918571,21.392857,21.644285,14.494373000000001,218695400.0
7217,2009-07-22,22.54143,22.675714000000003,22.301428,22.391428,14.994707,218526000.0
7218,2009-07-23,22.375713,22.634285000000002,22.222857,22.545713,15.098026999999998,131740700.0
7219,2009-07-24,22.421429,22.857143,22.357143,22.855715,15.305623,109590600.0
7220,2009-07-27,22.881428,22.982857,22.465714000000002,22.871429,15.316147,108327800.0
7221,2009-07-28,22.697144,22.871429,22.514286,22.857143,15.306578,90888700.0
7222,2009-07-29,22.700001,22.921429,22.607143,22.861429,15.309448000000001,95539500.0
7223,2009-07-30,23.1,23.531429,23.071428,23.255714,15.573487,117401200.0
7224,2009-07-31,23.284285999999998,23.571428,23.272858,23.341429,15.630884,105634200.0
7225,2009-08-03,23.601429,23.805714000000002,23.552856,23.775714999999998,15.921712,98560000.0
7226,2009-08-04,23.561428,23.652857,23.45857,23.65,15.837527,98952700.0
7227,2009-08-05,23.678572,23.912857000000002,23.45857,23.587142999999998,15.79543,105795900.0
7228,2009-08-06,23.654285,23.787144,23.298571,23.415714,15.680632999999998,85404200.0
7229,2009-08-07,23.641428,23.799999,23.542856,23.644285,15.833699,96838700.0
7230,2009-08-10,23.665714,23.799999,23.379998999999998,23.531429,15.758122,75073600.0
7231,2009-08-11,23.384285000000002,23.482857,23.125713,23.261429,15.577313,88835600.0
7232,2009-08-12,23.221428,23.815714,23.20857,23.615714999999998,15.814567000000002,111267800.0
7233,2009-08-13,23.807142000000002,24.095715,23.785715,24.059998999999998,16.112087,109995200.0
7234,2009-08-14,23.991428,24.032857999999997,23.647142000000002,23.825714,15.955195000000002,76454000.0
7235,2009-08-17,23.364286,23.370001000000002,22.774286,22.798571,15.267351000000001,131095300.0
7236,2009-08-18,23.09,23.462856,23.058571,23.428572,15.689244,107788100.0
7237,2009-08-19,23.25,23.614286,23.207144,23.514286,15.746638,103317900.0
7238,2009-08-20,23.568571,23.817142,23.515715,23.761429,15.912146,85507800.0
7239,2009-08-21,23.950001,24.195715,23.828571,24.174286,16.188616,104018600.0
7240,2009-08-24,24.302856,24.387142,24.038572,24.151428,16.173315,101732400.0
7241,2009-08-25,24.20857,24.42,24.161428,24.200001,16.205837,81088700.0
7242,2009-08-26,24.131428,24.221428,23.822857,23.915714,16.015467,75999700.0
7243,2009-08-27,24.107143,24.224285000000002,23.547142,24.207144,16.210627,112295400.0
7244,2009-08-28,24.610001,24.641428,24.075714,24.292856,16.268026000000003,113425200.0
7245,2009-08-31,24.022858,24.121429,23.785715,24.030001000000002,16.091997,77834400.0
7246,2009-09-01,23.998571,24.285715,23.562857,23.614286,15.81361,117257000.0
7247,2009-09-02,23.517143,23.944285999999998,23.444285999999998,23.597143,15.802129,91062300.0
7248,2009-09-03,23.777143,23.871429,23.571428,23.792856,15.93319,73488800.0
7249,2009-09-04,23.897142000000002,24.385714,23.870001000000002,24.33,16.292898,93657200.0
7250,2009-09-08,24.711428,24.734285,24.571428,24.704287,16.543543,78761900.0
7251,2009-09-09,24.682858,24.924286,24.242857,24.448572,16.372297,202771800.0
7252,2009-09-10,24.58,24.75,24.401428,24.651428,16.508146,122783500.0
7253,2009-09-11,24.701429,24.74,24.41,24.594286,16.469872,87240300.0
7254,2009-09-14,24.404285,24.842857000000002,24.321428,24.817142,16.619118,80502800.0
7255,2009-09-15,24.862858,25.092857000000002,24.798571,25.022858,16.756874,106617700.0
7256,2009-09-16,25.427143,26.107143,25.411428,25.981428,17.3988,188505800.0
7257,2009-09-17,25.997142999999998,26.684286,25.995714000000003,26.364286,17.655184,202643000.0
7258,2009-09-18,26.547141999999997,26.65,26.394284999999996,26.431428999999998,17.700142,150395700.0
7259,2009-09-21,26.327143,26.451428999999997,25.945715,26.288572,17.604477,109428900.0
7260,2009-09-22,26.455715,26.482857,26.121429,26.354286,17.648481,89188400.0
7261,2009-09-23,26.485714,26.985714,26.432858000000003,26.5,17.746064999999998,148390900.0
7262,2009-09-24,26.742857,26.814284999999998,26.110001,26.26,17.585345999999998,137720100.0
7263,2009-09-25,26.001429,26.5,25.92,26.052856,17.446629,111309800.0
7264,2009-09-28,26.267143,26.668571000000004,26.190001000000002,26.592857000000002,17.808243,84361200.0
7265,2009-09-29,26.675714000000003,26.771428999999998,26.33,26.482857,17.734582999999997,86346400.0
7266,2009-09-30,26.59,26.635714,26.087142999999998,26.478571000000002,17.731720000000003,134896300.0
7267,2009-10-01,26.478571000000002,26.602858,25.814285,25.837142999999998,17.302174,131177900.0
7268,2009-10-02,25.915714,26.562857,25.907142999999998,26.414285999999997,17.688665,138327000.0
7269,2009-10-05,26.6,26.694285999999998,26.324285999999997,26.574285999999997,17.795809,105783300.0
7270,2009-10-06,26.82,27.144284999999996,26.757143,27.144284999999996,18.177517,151271400.0
7271,2009-10-07,27.108572,27.221428000000003,27.004285999999997,27.178571999999996,18.200483,116417000.0
7272,2009-10-08,27.237143,27.35,26.984284999999996,27.038572,18.106728,109552800.0
7273,2009-10-09,26.995714000000003,27.242857,26.945715000000003,27.209999,18.221529,73318000.0
7274,2009-10-12,27.288572,27.358572,27.091428999999998,27.258571999999997,18.254045,72006200.0
7275,2009-10-13,27.232857,27.309998999999998,27.1,27.145714,18.178473999999998,87005100.0
7276,2009-10-14,27.464284999999997,27.474285,27.175714000000003,27.327143,18.299971,93877700.0
7277,2009-10-15,27.09,27.274286,27.075714,27.222857,18.230137,93389100.0
7278,2009-10-16,27.049999,27.194285999999998,26.834286,26.864286,17.990013,107856700.0
7279,2009-10-19,26.835714000000003,27.142857,26.507143,27.122858,18.16317,235557700.0
7280,2009-10-20,28.657142999999998,28.821428000000004,28.264286,28.394284999999996,19.014597,285259800.0
7281,2009-10-21,28.502857000000002,29.815714,28.461428,29.274286,19.603901,298431700.0
7282,2009-10-22,29.242857,29.692858,28.93,29.314284999999998,19.630688,197848000.0
7283,2009-10-23,29.385714,29.4,29.032858,29.134285,19.510141,105196700.0
7284,2009-10-26,29.095715000000002,29.535715000000003,28.585714000000003,28.925714000000003,19.370478,121084600.0
7285,2009-10-27,28.808571,28.972857,28.064284999999998,28.195715000000003,18.88162,189137900.0
7286,2009-10-28,28.244286,28.288572,27.299999,27.485714,18.406164,204596700.0
7287,2009-10-29,27.857143,28.115715,27.448572,28.049999,18.784042000000003,142567600.0
7288,2009-10-30,28.008571999999997,28.114286,26.881428000000003,26.928571999999996,18.033066,179381300.0
7289,2009-11-02,27.114286,27.554284999999997,26.51,27.044285,18.11055,169745800.0
7290,2009-11-03,26.835714000000003,27.074285999999997,26.559998999999998,26.964284999999997,18.056982,130635400.0
7291,2009-11-04,27.247142999999998,27.692858,27.175714000000003,27.258571999999997,18.254045,121882600.0
7292,2009-11-05,27.485714,27.857143,27.402857,27.718571,18.562094000000002,96200300.0
7293,2009-11-06,27.501428999999998,27.884285,27.485714,27.762857,18.591753,73774400.0
